system:index,BSI,NDMI,NDVI,SOCI,sample_date,.geo
6761,-0.1721077954238051,0.26596196222229423,0.45195192018006664,9.636980544052597E-5,2018-06-27,"{""type"":""Point"",""coordinates"":[9.363503259000002,50.66794756]}"
6762,-0.0433253829166136,0.11595268432306279,0.28952902072290965,7.929257002126372E-5,2018-06-27,"{""type"":""Point"",""coordinates"":[14.49085005,46.16673569]}"
6763,-0.1147877489205729,0.20224575935276473,0.2573627715613706,6.617213402907937E-5,2018-06-27,"{""type"":""Point"",""coordinates"":[-2.9601283470000004,56.73076872000001]}"
6764,,,,,2018-06-27,"{""type"":""Point"",""coordinates"":[0.6136706910000002,43.48863904]}"
6765,-0.08595419976277593,0.15357234707406622,0.27436058584646517,7.469613500799155E-5,2018-06-27,"{""type"":""Point"",""coordinates"":[12.42518048,45.72896114]}"
6766,-0.041882455398310106,0.11160242548362198,0.27843997164390627,7.863069849565465E-5,2018-06-27,"{""type"":""Point"",""coordinates"":[-4.748090949,41.82423224]}"
6767,-0.07891195321357564,0.15507989968663372,0.25865927716030884,7.079752160614972E-5,2018-06-27,"{""type"":""Point"",""coordinates"":[0.765575747,49.50104637999999]}"
6768,-0.06904321571375117,0.13315953816528675,0.2919967188511366,8.559208131541878E-5,2018-06-27,"{""type"":""Point"",""coordinates"":[14.503304979999996,49.95124149000001]}"
6769,0.005039286590073498,0.09965697143451065,0.12063805717560981,6.0536771450693357E-5,2018-06-27,"{""type"":""Point"",""coordinates"":[26.47056933,62.7316602]}"
6770,-0.18837891223079958,0.2801472502418138,0.4756032090190687,1.0158905636749904E-4,2018-06-27,"{""type"":""Point"",""coordinates"":[6.595484407,53.28216721]}"
6771,-0.05516311877906537,0.1095203561235921,0.21485636958285514,7.609771646589185E-5,2018-06-27,"{""type"":""Point"",""coordinates"":[10.89483975,44.74345914]}"
6772,-0.02099156506014073,0.09352207706541615,0.22921038386852396,6.601219043038148E-5,2018-06-27,"{""type"":""Point"",""coordinates"":[11.99390295,43.01372679000001]}"
6773,-0.07933942761036765,0.16274439518558048,0.33683647719457693,8.218460891173578E-5,2018-06-27,"{""type"":""Point"",""coordinates"":[-4.61723697,42.39322282]}"
6774,-0.05207430998470487,0.11281691159201299,0.26658952149191695,7.863859511728065E-5,2018-06-27,"{""type"":""Point"",""coordinates"":[12.928976160000001,56.388236920000004]}"
6775,-0.03161266780561871,0.09351499532328715,0.161190749168396,6.152855451606834E-5,2018-06-27,"{""type"":""Point"",""coordinates"":[12.2478603,45.78694333000001]}"
6776,-0.048545070251574354,0.1240435320021685,0.2331873375482769,7.103911681102432E-5,2018-06-27,"{""type"":""Point"",""coordinates"":[11.87562845,43.14238228]}"
6777,0.025970679972859744,0.029385671209076057,0.17156758353659002,6.538174720309839E-5,2018-06-27,"{""type"":""Point"",""coordinates"":[2.435205625,50.90802374]}"
6778,-0.04011908796966722,0.09847358646512355,0.21305730217409868,7.053399462602627E-5,2018-06-27,"{""type"":""Point"",""coordinates"":[10.97076414,44.76081357000001]}"
6779,-0.1623433015761674,0.2622928369860032,0.3619738952768246,8.91594586632384E-5,2018-06-27,"{""type"":""Point"",""coordinates"":[16.9133538,49.79383363]}"
6780,-0.07046632899373717,0.13103125524282894,0.25164371087957865,7.585940701311698E-5,2018-06-27,"{""type"":""Point"",""coordinates"":[11.0474077,44.814169369999995]}"
6781,-0.08740757251339032,0.17221786328237207,0.2630994103833336,8.042773309101847E-5,2018-06-27,"{""type"":""Point"",""coordinates"":[12.933065239999998,56.44211352]}"
6782,-0.12057192127091568,0.2032335811753123,0.3202097207722039,8.175227295624529E-5,2018-06-27,"{""type"":""Point"",""coordinates"":[-5.667651077,54.46388580000001]}"
6783,-0.00612454089815368,0.06212054409960648,0.21765802323959454,6.655412668862129E-5,2018-06-27,"{""type"":""Point"",""coordinates"":[17.582359250000003,51.01522677]}"
6784,-0.10708319596750172,0.1787629846091333,0.3876678932115043,9.732853666982441E-5,2018-06-27,"{""type"":""Point"",""coordinates"":[13.71440306,49.13355096]}"
6785,-0.02484718900760291,0.08580517844055538,0.23691728403446854,7.340743427280189E-5,2018-06-27,"{""type"":""Point"",""coordinates"":[12.38296307,42.95118133]}"
6786,-0.09757920389383012,0.1743010665077709,0.3082018366996433,7.42799338711805E-5,2018-06-27,"{""type"":""Point"",""coordinates"":[10.41459733,44.56614338]}"
6787,0.016944817300994248,0.020790844124796017,0.20449347362117967,7.989194213868533E-5,2018-06-27,"{""type"":""Point"",""coordinates"":[-1.8808035720000003,41.76974376]}"
6788,-0.17141832931510662,0.28867504176173975,0.35714767957027366,8.637789243466943E-5,2018-06-27,"{""type"":""Point"",""coordinates"":[0.456542212,52.15515554]}"
6789,-0.022197293555099237,0.10604460947261604,0.11486969040465002,5.812993190998925E-5,2018-06-27,"{""type"":""Point"",""coordinates"":[26.71737405,61.01942018]}"
6790,-0.02902398725808755,0.08527099021945747,0.07526365001252015,4.65087540586717E-5,2018-06-27,"{""type"":""Point"",""coordinates"":[-3.924727564,41.11939757]}"
6791,-0.10869633300370453,0.204147967690497,0.2918777614974246,7.570509521073618E-5,2018-06-27,"{""type"":""Point"",""coordinates"":[-1.070269991,40.915567710000005]}"
6792,-0.08628034146776337,0.16589657279752917,0.273963775515129,8.087666018024808E-5,2018-06-27,"{""type"":""Point"",""coordinates"":[13.15138908,55.53745586000001]}"
6793,-0.05010095518733655,0.09987960962279072,0.27403571723693326,8.581616830460726E-5,2018-06-27,"{""type"":""Point"",""coordinates"":[25.71755715,46.61014637]}"
6794,0.023962773828097986,0.04642477703330874,0.09293043710523557,4.1980842022094215E-5,2018-06-27,"{""type"":""Point"",""coordinates"":[-3.909327716000001,41.15819248999999]}"
6795,-0.05711134921157233,0.11704998704907527,0.24607026853580458,6.992093842578135E-5,2018-06-27,"{""type"":""Point"",""coordinates"":[12.066592390000002,45.069506430000004]}"
6796,-0.15400617384399093,0.3455676995935457,0.14466397320744037,4.53737141831469E-5,2018-06-27,"{""type"":""Point"",""coordinates"":[4.599512118,46.70211291]}"
6797,-0.13969838513317065,0.22452400709971107,0.3531371167574833,9.9521057260669E-5,2018-06-27,"{""type"":""Point"",""coordinates"":[14.590202310000004,49.9837882]}"
6798,-0.12428028971592398,0.20942671950112024,0.34030439147922853,8.689239112535047E-5,2018-06-27,"{""type"":""Point"",""coordinates"":[17.59117954,51.06882588999999]}"
6799,-0.05996686973333248,0.14111167608338254,0.23614504372272835,6.872934688717724E-5,2018-06-27,"{""type"":""Point"",""coordinates"":[-3.956201251,41.15155675]}"
6800,-0.14512579869800965,0.24556921216387223,0.2877499086407773,6.600818333283381E-5,2018-06-27,"{""type"":""Point"",""coordinates"":[2.7928714099999996,43.73768289]}"
6801,-0.13892770160318776,0.27020538635454155,0.11066152791599382,4.854339366354625E-5,2018-06-27,"{""type"":""Point"",""coordinates"":[4.571599187,46.71875411]}"
6802,-0.0873503102167735,0.14794826764576766,0.31009077668935725,7.814732975422399E-5,2018-06-27,"{""type"":""Point"",""coordinates"":[10.768814209999999,44.7444623]}"
6803,-0.11145340157210404,0.20056262023165713,0.23013629895099935,7.00904169310411E-5,2018-06-27,"{""type"":""Point"",""coordinates"":[12.115979439999998,45.69953101000001]}"
6804,-0.14256644479064054,0.24052343231300974,0.41270547961079795,8.807248802081314E-5,2018-06-27,"{""type"":""Point"",""coordinates"":[-4.361196571,42.35707775]}"
6805,0.019428159396700336,-0.002341145574764319,0.21295421969032652,8.719392699828005E-5,2018-06-27,"{""type"":""Point"",""coordinates"":[23.553207190000002,52.94540557]}"
6806,0.009424388598366019,0.05862422477122141,0.12505726163324557,5.722519948800837E-5,2018-06-27,"{""type"":""Point"",""coordinates"":[-3.8449207520000006,37.00508784]}"
6807,0.01654030103280038,0.05308717910953786,0.1891895539305183,5.885362654825417E-5,2018-06-27,"{""type"":""Point"",""coordinates"":[0.18495713499999997,41.73982437]}"
6808,0.015942448124748165,0.026562235056162446,0.19678658647909555,6.87812025614323E-5,2018-06-27,"{""type"":""Point"",""coordinates"":[-1.937244001,41.56232454]}"
6809,-0.09391288180160785,0.180955830958045,0.29006377564481467,7.743960797064703E-5,2018-06-27,"{""type"":""Point"",""coordinates"":[12.053631380000002,44.02350525]}"
6810,-0.07785490829828479,0.16578415965567123,0.2378322487090356,6.960223947131096E-5,2018-06-27,"{""type"":""Point"",""coordinates"":[-6.661643553,40.37884915000001]}"
6811,-0.09688941882980381,0.16800360418170507,0.3180455113063247,7.717330966161737E-5,2018-06-27,"{""type"":""Point"",""coordinates"":[5.794731377,46.16033562]}"
6812,-0.10225692731658304,0.18787702358379138,0.3344574230862415,8.614776659698232E-5,2018-06-27,"{""type"":""Point"",""coordinates"":[17.429368069999995,51.13349667]}"
6813,-0.11998083415723952,0.2345733837609946,0.15666868753424884,4.4755470508763326E-5,2018-06-27,"{""type"":""Point"",""coordinates"":[4.577119539,46.66489266]}"
6814,-0.04481115903959799,0.10954986662064042,0.3038859222012518,8.262900624947374E-5,2018-06-27,"{""type"":""Point"",""coordinates"":[10.63101478,45.93498911]}"
6815,-0.0011208297623843263,0.08086100283911135,0.13886118407507855,5.1546219002879475E-5,2018-06-27,"{""type"":""Point"",""coordinates"":[-3.793711027,36.97592018000001]}"
6816,0.0413148964771142,-0.024770628218229795,0.21395677718310924,8.613311997121083E-5,2018-06-27,"{""type"":""Point"",""coordinates"":[-3.693836125000001,40.95047134]}"
6817,-0.09958422970522943,0.18053285936554034,0.3170308255256605,7.649659855308835E-5,2018-06-27,"{""type"":""Point"",""coordinates"":[24.362670720000004,58.724906309999994]}"
6818,-0.13156043915043164,0.23510128130180558,0.22659627413481814,6.352949165150502E-5,2018-06-27,"{""type"":""Point"",""coordinates"":[-1.5854328559999997,54.06123814]}"
6819,-0.012897678824034671,0.07861235884673286,0.1798471421431126,6.276222619029767E-5,2018-06-27,"{""type"":""Point"",""coordinates"":[-7.108326512,40.68811571]}"
6820,-0.12424014502179045,0.20640384674203166,0.41424174129002955,8.823623428995433E-5,2018-06-27,"{""type"":""Point"",""coordinates"":[-5.865234195999999,54.40165605]}"
6821,-0.11428716110752565,0.22523585706382654,0.24471333398565145,5.8408595435454124E-5,2018-06-27,"{""type"":""Point"",""coordinates"":[-6.379647511,52.67955217]}"
6822,-0.016411522759920246,0.07038815154855052,0.2116133343833441,7.098215027652521E-5,2018-06-27,"{""type"":""Point"",""coordinates"":[12.730214570000001,45.667459150000006]}"
6823,-0.08147530421767268,0.16331472281137657,0.33427753955736283,8.8124241450599E-5,2018-06-27,"{""type"":""Point"",""coordinates"":[-4.408936449,42.3502072]}"
6824,-0.1557384760822425,0.26939205217965045,0.3510580095812239,7.560403010231259E-5,2018-06-27,"{""type"":""Point"",""coordinates"":[5.913857316999999,47.98567633]}"
